"name","L1-dcache-load-misses","L1-dcache-loads","LLC-loads","branch-misses","branches","context-switches","cpu-migrations","cycles","instructions","page-faults","task-clock","opt"
"482.sphinx3/lm.i",4246171,109660940,970588,1710715,84662342,0,0,230812534,357005787,3562,71.552087,"O0"
"482.sphinx3/lmclass.i",1100505,27694192,283172,401075,25529910,0,0,78804908,118414525,2087,23.220559,"O0"
"482.sphinx3/logs3.i",875788,26820513,268057,390432,23189126,0,0,68306798,94442696,1917,20.133711,"O0"
"482.sphinx3/mdef.i",2780842,72631877,598826,1102545,56856385,0,0,166881023,267947566,2820,49.171318,"O0"
"482.sphinx3/new_fe.i",1160977,28774206,286478,377318,26353442,0,0,79610174,122195602,2098,23.455041,"O0"
"482.sphinx3/new_fe_sp.i",2046188,57838286,442118,981572,45592086,0,0,135778381,186588051,2486,40.171783,"O0"
"482.sphinx3/parse_args_file.i",731635,24008651,205937,301327,18958175,0,0,56416959,85958278,1881,16.629317,"O0"
"482.sphinx3/profile.i",722788,21984928,284524,394622,18664380,0,0,58480821,82598219,1748,17.235647,"O0"
"482.sphinx3/spec_main_live_pretend.i",1108701,30106198,271346,353766,23565319,0,0,71385948,117132828,2219,21.046964,"O0"
"482.sphinx3/specrand.i",201142,10346825,,171144,9540455,0,0,13597048,45830632,1184,8.075124,"O0"
"482.sphinx3/str2words.i",459154,16001177,,232441,13961202,0,0,13596697,45236863,1501,11.411458,"O0"
"482.sphinx3/subvq.i",2087453,56475905,405375,824371,48648810,0,0,108624328,206443081,2636,38.898997,"O0"
"482.sphinx3/tmat.i",1121168,29080384,283842,401553,25785748,0,0,75747042,119808886,2120,22.314954,"O0"
"482.sphinx3/unlimit.i",166270,10282644,,149361,9419365,0,0,13595598,45554810,1183,7.663902,"O0"
"482.sphinx3/utt.i",2665923,73011382,671543,849963,56129952,0,0,157194512,274783666,3012,46.311011,"O0"
"482.sphinx3/vector.i",1673265,51562108,351076,967738,41620490,0,0,108635021,167846766,2402,38.349657,"O0"
"482.sphinx3/vithist.i",2413944,67088014,628690,1088689,50769510,0,0,157421927,252337713,2727,46.389083,"O0"
"482.sphinx3/wid.i",974661,28433773,254418,287968,18672127,0,0,65720885,101232669,2063,19.367371,"O0"
"483.xalancbmk/AIXPlatformUtils.ii",,3491267,,53776,3144534,0,0,12455847,14888914,868,3.662248,"O0"
"483.xalancbmk/ASCIIRangeFactory.ii",1869032,50844218,538920,751241,44568191,0,0,108633283,168250699,2980,39.643752,"O0"
"483.xalancbmk/AVT.ii",7060764,187731881,2640641,3769866,167352172,0,0,567200951,720625919,8986,167.107642,"O0"
"483.xalancbmk/AVTPart.ii",257498,12025150,,209481,10995685,0,0,13595683,43797333,1259,9.976002,"O0"
"483.xalancbmk/AVTPartSimple.ii",4217692,121761298,1542239,1992574,100348192,0,0,355868912,434075533,6636,104.863529,"O0"
"483.xalancbmk/AVTPartXPath.ii",5548388,164115856,2242250,2562418,135673376,0,0,484852965,597918909,9232,142.855926,"O0"
"483.xalancbmk/AbstractDOMParser.ii",14720393,350367973,4746814,7357482,286449739,0,0,1008227292,1227872627,12185,297.062542,"O0"
"483.xalancbmk/AbstractNumericFacetValidator.ii",9941087,244814705,3002367,4324536,202661977,0,0,678832172,870618574,9573,203.790638,"O0"
"483.xalancbmk/AbstractNumericValidator.ii",3353942,81032827,1115122,1545587,69209196,0,0,230822796,272229285,4282,71.146517,"O0"
"483.xalancbmk/AbstractStringValidator.ii",9240921,233601505,2979741,4585438,195237820,0,0,678832222,828551705,8873,201.607318,"O0"
"483.xalancbmk/AllContentModel.ii",6053846,152253992,2061111,2948085,126011591,0,0,458457023,535314056,6891,135.079728,"O0"
"483.xalancbmk/AnySimpleTypeDatatypeValidator.ii",3008404,73780045,892173,1458114,66637943,0,0,203655854,273072436,4093,66.416208,"O0"
"483.xalancbmk/AnyURIDatatypeValidator.ii",3247327,81252557,1172160,1546450,67317192,0,0,230805551,272122559,4261,70.959395,"O0"
"483.xalancbmk/AttrImpl.ii",4478113,114271197,1115052,2200364,94057817,0,0,298698438,418623581,4440,90.697749,"O0"
"483.xalancbmk/AttrMapImpl.ii",1911865,51738017,582994,875524,41610064,0,0,135777102,165274005,3046,41.930324,"O0"
"483.xalancbmk/AttrNSImpl.ii",2792484,66844838,785975,1115406,59355749,0,0,186015853,260146430,3526,54.801701,"O0"
"483.xalancbmk/AttributeListImpl.ii",10021561,259670213,3485849,6426487,221261528,0,0,773863177,980663467,8462,231.593104,"O0"
"483.xalancbmk/AttributesImpl.ii",9832782,250212552,3645312,6319367,221017490,0,0,773867860,960983185,8611,228.551309,"O0"
"483.xalancbmk/BMPattern.ii",1890873,46790961,408746,882939,43204829,0,0,108625823,172635522,2566,38.542243,"O0"
"483.xalancbmk/Base64.ii",2553529,67068412,768448,1232274,56010773,0,0,182521791,261098127,3289,53.779171,"O0"
"483.xalancbmk/Base64BinaryDatatypeValidator.ii",3322163,81540667,1187887,1680273,71595190,0,0,248673960,314012982,4280,73.264761,"O0"
"483.xalancbmk/BinFileInputStream.ii",1195443,35480483,320456,702044,34636062,0,0,107242235,149992573,2321,31.596747,"O0"
"483.xalancbmk/BinFileOutputStream.ii",1206652,35429062,323932,670303,33889403,0,0,104270819,148387691,2319,30.713613,"O0"
"483.xalancbmk/BinHTTPURLInputStream.ii",,3485807,,53611,3141698,0,0,11890032,14868111,860,3.500841,"O0"
"483.xalancbmk/BinInputStream.ii",328592,14368802,,246053,12864515,0,0,13598076,40852801,1362,11.489683,"O0"
"483.xalancbmk/BinMemInputStream.ii",1066239,25238569,266438,335601,23068996,0,0,75639498,108397711,1971,22.292068,"O0"
"483.xalancbmk/BinMemOutputStream.ii",1220514,34884196,306505,593352,31787235,0,0,98121587,141579417,2245,28.911404,"O0"
"483.xalancbmk/BinOutputStream.ii",332986,14359378,,244456,12856323,0,0,13595866,38114943,1368,11.736795,"O0"
"483.xalancbmk/BitSet.ii",1250117,36682481,313177,663142,29453019,0,0,100474159,138032915,2020,29.601231,"O0"
"483.xalancbmk/BlockRangeFactory.ii",1921198,58457297,619648,825623,50677524,0,0,150154374,229978909,3033,44.249004,"O0"
"483.xalancbmk/BooleanDatatypeValidator.ii",4427296,116037761,1676198,2533396,99706785,0,0,340462464,430746466,4785,100.308321,"O0"
"483.xalancbmk/CDATASectionImpl.ii",1861925,49022746,579460,863411,40842352,0,0,135781071,165832264,3010,41.152331,"O0"
"483.xalancbmk/CMAny.ii",3480183,91703142,1249101,1776950,77468873,0,0,272228628,340766933,4861,80.211472,"O0"
"483.xalancbmk/CMBinaryOp.ii",3396821,93030188,1286446,1797110,81647886,0,0,283090265,360876395,4909,83.408849,"O0"
"483.xalancbmk/CMUnaryOp.ii",3491827,87402614,1234439,1680860,77349955,0,0,270637272,339681039,4810,79.741542,"O0"
"483.xalancbmk/CSetDefs.ii",,3482258,,53591,3133824,0,0,12203950,14828446,859,3.59304,"O0"
"483.xalancbmk/CharToken.ii",1294608,37535605,339210,669960,29536272,0,0,103300102,140217441,2051,30.436716,"O0"
"483.xalancbmk/CharacterDataImpl.ii",2613447,72505488,763351,1250114,61431653,0,0,197190634,257178603,3627,58.096148,"O0"
"483.xalancbmk/ChildNode.ii",574523,19698128,284142,379605,17571836,0,0,57370989,71829524,1561,16.911131,"O0"
"483.xalancbmk/ClosureToken.ii",1334572,37861989,339094,682838,29768068,0,0,104115195,142490753,2117,30.677554,"O0"
"483.xalancbmk/CommentImpl.ii",1844323,48583196,554020,840608,41727044,0,0,135782530,166369313,2990,40.229387,"O0"
"483.xalancbmk/ComplexTypeInfo.ii",11008069,276197811,3634359,5965239,229729984,0,0,801013055,965883174,9495,238.038943,"O0"
"483.xalancbmk/ConcatToken.ii",1281349,37466460,337873,685714,29589768,0,0,104493595,142613502,2059,30.78864,"O0"
"483.xalancbmk/ConditionToken.ii",1306464,38719601,337851,719540,30514705,0,0,106356160,147550070,2129,31.338494,"O0"
"483.xalancbmk/Constants.ii",7396086,203426995,2016435,2585739,172898591,0,0,488781163,775264428,7723,148.698127,"O0"
"483.xalancbmk/ContentLeafNameTypeVector.ii",3297213,84713329,1190704,1595182,69822055,0,0,247202541,310361889,4646,72.837841,"O0"
"483.xalancbmk/ContentSpecNode.ii",3631405,90693383,1232504,1617003,78172831,0,0,270595634,348262550,4871,79.726487,"O0"
"483.xalancbmk/CountersTable.ii",15087649,372776600,5715081,7213818,305426068,0,0,1113582083,1359407912,16730,328.100789,"O0"
"483.xalancbmk/DFAContentModel.ii",9332859,223807569,3061601,4758958,196935377,0,0,662397063,856016919,8553,195.168124,"O0"
"483.xalancbmk/DGXMLScanner.ii",17585969,413451515,5371688,8388795,338293274,0,0,1122975517,1489511637,12270,330.872965,"O0"
"483.xalancbmk/DOMAttrImpl.ii",4627142,105258182,1238694,2501044,91423914,0,0,298695694,389833704,4586,93.827123,"O0"
"483.xalancbmk/DOMAttrMapImpl.ii",2986447,79066637,753904,1277337,63770082,0,0,203666011,292809082,3996,63.205428,"O0"
"483.xalancbmk/DOMAttrNSImpl.ii",3497446,90291024,952342,1479515,68366133,0,0,230808819,289561126,4056,69.582284,"O0"
"483.xalancbmk/DOMBuilderImpl.ii",9193926,218175124,3108928,4208050,169912794,0,0,631300507,749886197,8898,185.99641,"O0"
"483.xalancbmk/DOMCDATASectionImpl.ii",4740314,107194669,1266802,2440549,90857901,0,0,298695187,384508786,4598,94.014829,"O0"
"483.xalancbmk/DOMCharacterDataImpl.ii",3631370,91835600,1121370,1702257,75607159,0,0,249377196,332532408,4205,73.486598,"O0"
"483.xalancbmk/DOMChildNode.ii",1710425,40002078,389091,688422,37073111,0,0,108627551,162634610,2817,34.218484,"O0"
"483.xalancbmk/DOMCommentImpl.ii",4208577,100843633,1225200,2204869,87338637,0,0,298695397,372105246,4460,88.68099,"O0"
"483.xalancbmk/DOMConfigurationImpl.ii",2406017,58733554,653042,1060931,47981380,0,0,159600928,221751786,2804,47.028724,"O0"
"483.xalancbmk/DOMDeepNodeListImpl.ii",2616570,72890962,709248,1131337,60303585,0,0,199263103,270384817,3847,58.711119,"O0"
"483.xalancbmk/DOMDocumentFragmentImpl.ii",3433290,84525489,1070157,1742780,66964765,0,0,248204105,316392428,4100,73.131112,"O0"
"483.xalancbmk/DOMDocumentImpl.ii",15220453,376587783,4884037,9114307,318325869,0,0,1058954839,1364129712,9834,313.313033,"O0"
"483.xalancbmk/DOMDocumentTypeImpl.ii",5288383,129233777,1623097,2625448,100663440,0,0,354096223,458385254,5016,104.34731,"O0"
"483.xalancbmk/DOMElementImpl.ii",6143988,155674283,1698709,3084209,127790894,0,0,393714690,526350037,5753,123.615395,"O0"
"483.xalancbmk/DOMElementNSImpl.ii",3888534,91046840,1132575,1702847,75454535,0,0,252691472,340438697,4303,74.458079,"O0"
"483.xalancbmk/DOMEntityImpl.ii",3589160,87220175,1081479,1885283,70397391,0,0,260642006,325118265,3978,76.796462,"O0"
"483.xalancbmk/DOMEntityReferenceImpl.ii",3561794,89423058,1110268,1758899,70867258,0,0,257743430,344591071,4131,75.93716,"O0"
"483.xalancbmk/DOMErrorImpl.ii",1441362,37289516,385026,725130,34244377,0,0,108625903,148592692,2355,32.358054,"O0"
"483.xalancbmk/DOMException.ii",294131,12831636,,242711,11746526,0,0,13596593,44162453,1289,10.68803,"O0"
"483.xalancbmk/DOMImplementationImpl.ii",5908032,150790665,2091872,2671949,118009449,0,0,436783439,500448106,7272,128.692518,"O0"
"483.xalancbmk/DOMImplementationRegistry.ii",2269851,53407524,648253,1243908,45782407,0,0,159245185,216227826,2595,46.922256,"O0"
"483.xalancbmk/DOMLocatorImpl.ii",507438,17057042,281356,385736,12601180,0,0,40737993,39701603,1410,15.177726,"O0"
"483.xalancbmk/DOMNamedNodeMapImpl.ii",3879180,95322389,1126102,1832989,82119875,0,0,265597828,358670105,4285,78.260003,"O0"
"483.xalancbmk/DOMNodeIDMap.ii",2561852,72378747,664020,1157172,58185144,0,0,199750445,254165197,3735,58.855743,"O0"
"483.xalancbmk/DOMNodeImpl.ii",5294107,136301383,1612954,2638164,117227347,0,0,372361680,508314962,5358,109.710866,"O0"
"483.xalancbmk/DOMNodeIteratorImpl.ii",2555814,71019960,655378,1196565,59067194,0,0,199922871,248134979,3676,58.891962,"O0"
"483.xalancbmk/DOMNodeListImpl.ii",1799364,42626712,461818,772023,39086918,0,0,108628783,170728283,2842,36.172481,"O0"
"483.xalancbmk/DOMNodeVector.ii",2258079,57525571,696230,950168,51900068,0,0,165383269,204020213,3378,48.730833,"O0"
"483.xalancbmk/DOMNormalizer.ii",7243610,182218635,1894687,3843623,149864482,0,0,488757481,620686379,5817,146.082962,"O0"
"483.xalancbmk/DOMNotationImpl.ii",3348549,81284566,996535,1729680,64012118,0,0,230811607,256309637,3899,71.48191,"O0"
"483.xalancbmk/DOMParentNode.ii",4087364,99637007,1157451,1836136,84033452,0,0,273540579,355746177,4461,80.597734,"O0"
"483.xalancbmk/DOMParser.ii",13546628,334021909,4486553,6832075,280643466,0,0,960608310,1207417613,11475,283.01677,"O0"
"483.xalancbmk/DOMProcessingInstructionImpl.ii",3800030,93062161,1218597,2010367,78989352,0,0,277427852,353555753,4158,81.737035,"O0"
"483.xalancbmk/DOMRangeException.ii",319757,13292089,,259591,12098821,0,0,13597355,41578844,1300,11.293943,"O0"
"483.xalancbmk/DOMRangeImpl.ii",9647832,245903251,2417158,4672669,196536558,0,0,610955495,830034946,6811,182.989227,"O0"
"483.xalancbmk/DOMServices.ii",6835118,188334283,2501914,4179643,160648524,0,0,556629507,701169815,7198,164.013036,"O0"
"483.xalancbmk/DOMString.ii",3975793,104888871,1011697,2304790,85847875,0,0,293453009,361900363,3924,86.454546,"O0"
"483.xalancbmk/DOMStringHelper.ii",15479954,366451565,5409084,8812421,315104534,0,0,1145128509,1389107395,13436,337.391936,"O0"
"483.xalancbmk/DOMStringPool.ii",2359852,58191585,686047,923013,52390640,0,0,174355839,213754895,3447,51.372881,"O0"
"483.xalancbmk/DOMStringPrintWriter.ii",4145953,111578857,1617747,2484440,98743532,0,0,360020579,448287486,5799,106.079616,"O0"
"483.xalancbmk/DOMSupport.ii",260149,12035141,,209802,11005222,0,0,13597494,43958071,1258,9.982294,"O0"
"483.xalancbmk/DOMSupportDefault.ii",5415805,149692581,2045114,2980241,124096311,0,0,451911250,573526943,7308,133.149232,"O0"
"483.xalancbmk/DOMSupportException.ii",3133914,96421133,1248997,1603894,77830226,0,0,290721826,372071825,5485,85.665332,"O0"
"483.xalancbmk/DOMSupportInit.ii",2918191,88274361,1234308,1519117,80101375,0,0,281483816,367250088,5563,82.937146,"O0"
"483.xalancbmk/DOMTextImpl.ii",3997012,102216109,1202350,2225434,86240161,0,0,298268131,371620851,4311,87.878853,"O0"
"483.xalancbmk/DOMTreeWalkerImpl.ii",2830225,74324994,703310,1265255,61635591,0,0,203655569,258744216,3722,61.743186,"O0"
"483.xalancbmk/DOMTypeInfoImpl.ii",2150426,55260870,669548,869575,46938723,0,0,154396160,191587555,3340,45.489941,"O0"
"483.xalancbmk/DOMWriterImpl.ii",8783024,219833335,2512206,4077486,180016133,0,0,575208232,786575839,7211,169.474237,"O0"
"483.xalancbmk/DOMXPathException.ii",296207,12765351,,243638,11689934,0,0,13598058,42706227,1287,10.888911,"O0"
"483.xalancbmk/DOM_Attr.ii",663791,22515498,252871,346224,16956571,0,0,62918307,81336835,1691,18.545256,"O0"
"483.xalancbmk/DOM_CDATASection.ii",554270,20041413,240958,327259,13187674,0,0,40742747,35504584,1618,15.924961,"O0"
"483.xalancbmk/DOM_CharacterData.ii",683758,23065642,267540,344571,16902813,0,0,65651185,83146779,1675,19.347489,"O0"
"483.xalancbmk/DOM_Comment.ii",533194,19552220,256253,322507,13399386,0,0,40740181,35325378,1599,15.570527,"O0"
"483.xalancbmk/DOM_DOMException.ii",404628,16314014,334699,299326,13191170,0,0,40740706,35802480,1442,13.292701,"O0"
"483.xalancbmk/DOM_DOMImplementation.ii",2467212,65275516,809180,998151,57028508,0,0,179739253,235175951,3610,52.960628,"O0"
"483.xalancbmk/DOM_Document.ii",2447050,69039835,811760,1189917,60489010,0,0,194675906,244321683,3512,57.365452,"O0"
"483.xalancbmk/DOM_DocumentFragment.ii",533222,19276183,243060,320019,12944616,0,0,40740043,34290534,1601,15.754346,"O0"
"483.xalancbmk/DOM_DocumentType.ii",777652,24257387,260965,421275,21534663,0,0,70380874,91013240,1749,20.742565,"O0"
"483.xalancbmk/DOM_Element.ii",872857,29411236,342735,553413,26498269,0,0,93079663,116130060,1924,27.424864,"O0"
"483.xalancbmk/DOM_Entity.ii",806034,23984619,269223,410140,21937102,0,0,73347702,92614635,1759,21.621333,"O0"
"483.xalancbmk/DOM_EntityReference.ii",529270,19293881,258982,321895,13375866,0,0,40739712,35166925,1596,15.465943,"O0"
"483.xalancbmk/DOM_NamedNodeMap.ii",897381,29195481,318056,536343,26912264,0,0,91084712,117015541,1909,26.829122,"O0"
"483.xalancbmk/DOM_Node.ii",2092276,49943015,640670,1175024,41864815,0,0,135773969,164174805,2718,43.958201,"O0"
"483.xalancbmk/DOM_NodeFilter.ii",384719,15861613,450573,253998,13281760,0,0,40748052,34618402,1469,12.661391,"O0"
"483.xalancbmk/DOM_NodeIterator.ii",632553,21359647,309636,375602,17599177,0,0,63004414,76777533,1611,18.5682,"O0"
"483.xalancbmk/DOM_NodeList.ii",548011,19572293,289090,388252,17936584,0,0,55600254,69163399,1566,16.395139,"O0"
"483.xalancbmk/DOM_Notation.ii",549127,19706936,273526,350063,17937698,0,0,54427967,70748461,1593,16.05363,"O0"
"483.xalancbmk/DOM_ProcessingInstruction.ii",633821,21758923,258761,360945,17510846,0,0,59973539,79109596,1640,17.682552,"O0"
"483.xalancbmk/DOM_Range.ii",2244134,55711755,781103,992018,54037171,0,0,172857525,227006592,3391,50.933128,"O0"
"483.xalancbmk/DOM_RangeException.ii",414612,16345669,328692,295299,13120720,0,0,40740325,33791118,1451,13.48843,"O0"
"483.xalancbmk/DOM_Text.ii",586111,20689288,246437,354067,17356395,0,0,57022137,75960454,1643,16.809372,"O0"
"483.xalancbmk/DOM_TreeWalker.ii",735641,22686979,330185,458638,23122763,0,0,70323587,84620482,1679,20.72298,"O0"
"483.xalancbmk/DOM_XMLDecl.ii",579418,20460866,266770,359383,17696313,0,0,56819318,75605782,1620,16.749932,"O0"
"483.xalancbmk/DStringPool.ii",1434095,39038164,372683,744417,36873471,0,0,108628169,160097905,2413,32.861821,"O0"
"483.xalancbmk/DTDAttDef.ii",3132176,76567584,928406,1473704,68613782,0,0,203666217,274519610,4213,67.769812,"O0"
"483.xalancbmk/DTDAttDefList.ii",7171844,172960677,2679938,3880512,148287616,0,0,552205767,655569037,7894,162.69248,"O0"
"483.xalancbmk/DTDElementDecl.ii",8729220,218993954,3107148,4784369,181931349,0,0,666127632,790187614,8619,196.269624,"O0"
"483.xalancbmk/DTDEntityDecl.ii",1779990,48949047,596867,835723,41256112,0,0,135779297,163027980,2990,40.610296,"O0"
"483.xalancbmk/DTDGrammar.ii",8721267,213874390,3109844,4658002,175301796,0,0,647689181,762068764,8552,190.834193,"O0"
"483.xalancbmk/DTDScanner.ii",16423429,401714259,4534513,7590662,326844526,0,0,1058949373,1421910631,11873,315.305905,"O0"
"483.xalancbmk/DTDValidator.ii",8369200,207333088,2831989,4239390,170912011,0,0,610931668,696466113,8394,180.696866,"O0"
"483.xalancbmk/DatatypeValidator.ii",8731674,206524054,3267278,4506745,173237126,0,0,641110939,761213153,8935,188.893294,"O0"
"483.xalancbmk/DatatypeValidatorFactory.ii",12629835,296784621,4147316,5845664,251595017,0,0,852633736,1082339556,11222,251.216203,"O0"
"483.xalancbmk/DateDatatypeValidator.ii",2971328,73041891,918504,1373409,65819052,0,0,203669933,278148867,4119,65.154179,"O0"
"483.xalancbmk/DateTimeDatatypeValidator.ii",3084725,75360156,934102,1421562,67405689,0,0,203660132,276408997,4180,66.92343,"O0"
"483.xalancbmk/DateTimeValidator.ii",4838081,118924423,1697323,2618251,106298832,0,0,357922315,465511811,5109,105.454558,"O0"
"483.xalancbmk/DayDatatypeValidator.ii",2980940,72964994,904387,1365990,66087940,0,0,203664015,278040545,4115,65.326432,"O0"
"483.xalancbmk/DecimalDatatypeValidator.ii",6393648,158476573,1952230,3316670,125379618,0,0,445794146,545220857,5876,131.348203,"O0"
"483.xalancbmk/DeepNodeListImpl.ii",2491293,62001948,715533,1026515,52301990,0,0,170190191,232288353,3334,50.150162,"O0"
"483.xalancbmk/DefaultPanicHandler.ii",1007287,24874124,256137,319533,21622845,0,0,71269457,97924449,1910,21.015942,"O0"
"483.xalancbmk/DocumentFragmentImpl.ii",1877476,49695899,640219,903166,41072158,0,0,135773586,166859278,3018,41.597611,"O0"
"483.xalancbmk/DocumentImpl.ii",9089523,234316935,2493981,4821373,188216788,0,0,610941679,781512499,6670,181.103894,"O0"
"483.xalancbmk/DocumentTypeImpl.ii",2527439,68458799,751256,1087337,56463398,0,0,184449705,246306315,3352,54.342144,"O0"
"483.xalancbmk/DomMemDebug.ii",598048,22294831,212514,327771,16550714,0,0,60719421,78826831,1669,17.889893,"O0"
"483.xalancbmk/DoubleDatatypeValidator.ii",4711697,122536051,1690152,2685463,108079851,0,0,361465330,472413366,4961,106.506907,"O0"
"483.xalancbmk/DoubleSupport.ii",5176102,140095451,2092264,3117332,116407706,0,0,420880754,492768559,6468,127.864784,"O0"
"483.xalancbmk/Dummy.ii",1766464,39293207,444307,832815,37241814,0,0,108623918,160003279,2547,36.262663,"O0"
"483.xalancbmk/DurationDatatypeValidator.ii",3004196,73526015,917543,1391158,66338127,0,0,203660836,275395926,4149,65.793255,"O0"
"483.xalancbmk/ENTITYDatatypeValidator.ii",3285023,82156946,1218687,1629963,70668906,0,0,246525040,309003792,4303,72.641864,"O0"
"483.xalancbmk/ElemApplyImport.ii",8039663,210543773,2491410,3299566,170120172,0,0,583786225,741597322,10862,177.139849,"O0"
"483.xalancbmk/ElemApplyTemplates.ii",12973834,315963162,4868557,5187972,265524561,0,0,934536881,1188846167,16265,275.328956,"O0"
"483.xalancbmk/ElemAttribute.ii",10627691,262969604,3490158,5028179,220714864,0,0,764205672,968054850,11964,225.160247,"O0"
"483.xalancbmk/ElemAttributeSet.ii",12570651,306130532,4431225,4804619,257277996,0,0,896057400,1091171715,16016,265.640001,"O0"
"483.xalancbmk/ElemCallTemplate.ii",12495377,312257874,4529318,4843018,261164475,0,0,912983446,1117102077,16063,268.991272,"O0"
"483.xalancbmk/ElemChoose.ii",12393360,306004042,4384888,4739363,256546740,0,0,896063619,1079171558,16027,265.880931,"O0"
"483.xalancbmk/ElemComment.ii",7988680,210481006,2398091,3266629,165025966,0,0,583801629,732831046,10886,177.262476,"O0"
"483.xalancbmk/ElemCopy.ii",11812227,297975241,4175841,4580699,250856056,0,0,868900601,1085749071,15830,258.895152,"O0"
"483.xalancbmk/ElemCopyOf.ii",12779975,319426575,4909165,5099517,267527064,0,0,932964783,1183829997,16312,274.876987,"O0"
"483.xalancbmk/ElemDecimalFormat.ii",13903972,349454532,4887914,5499741,288061523,0,0,991084833,1225766179,16543,293.41857,"O0"
"483.xalancbmk/ElemElement.ii",13944043,346653926,4747711,5638119,286688038,0,0,991108499,1209949352,16304,294.479056,"O0"
"483.xalancbmk/ElemEmpty.ii",5770881,161397610,2125074,2433660,137775443,0,0,469450814,576881696,8876,138.323277,"O0"
"483.xalancbmk/ElemExtensionCall.ii",11331593,282097870,4375399,4543929,240530469,0,0,845501181,1062540343,15227,249.117617,"O0"
"483.xalancbmk/ElemFallback.ii",6216197,172690462,1942374,2640750,140305541,0,0,488754912,596356252,9114,145.021981,"O0"
"483.xalancbmk/ElemForEach.ii",15526305,377309225,5206710,7511605,313224050,0,0,1109409556,1359580297,15415,326.868591,"O0"
"483.xalancbmk/ElemForwardCompatible.ii",7760683,210518330,2381583,3212080,166212093,0,0,583799138,739890882,10845,175.845157,"O0"
"483.xalancbmk/ElemIf.ii",12459778,307325765,4416765,4851497,258657207,0,0,896067664,1078665510,16063,267.348377,"O0"
"483.xalancbmk/ElemLiteralResult.ii",13668252,340932328,4784576,5708484,280884647,0,0,991091294,1187324065,16175,293.421488,"O0"
"483.xalancbmk/ElemMessage.ii",8374937,214401439,2831259,3703652,173701828,0,0,636153379,777203990,11059,187.419882,"O0"
"483.xalancbmk/ElemNumber.ii",24565307,580574041,8207936,12789345,480354607,0,0,1697010150,2119853995,19067,499.991265,"O0"
"483.xalancbmk/ElemOtherwise.ii",5933873,172477194,1919303,2582343,139856383,0,0,488001532,592144163,9059,143.779624,"O0"
"483.xalancbmk/ElemPI.ii",8425463,219151310,2888923,3687117,174583672,0,0,636723999,784296259,11043,187.600671,"O0"
"483.xalancbmk/ElemParam.ii",11505278,279201064,4395600,4292097,242096359,0,0,840410978,1042517908,15598,247.610324,"O0"
"483.xalancbmk/ElemSort.ii",6627869,176016290,1966193,2786798,145872700,0,0,488760068,622534896,9317,148.696409,"O0"
"483.xalancbmk/ElemStack.ii",5045626,135924490,1498350,2609219,112712052,0,0,382464686,477556801,5597,112.691826,"O0"
"483.xalancbmk/ElemTemplate.ii",12601901,306685247,4371616,4975745,258647072,0,0,896053821,1099040475,15726,265.71344,"O0"
"483.xalancbmk/ElemTemplateElement.ii",16248650,403301689,5879669,7203029,340812025,0,0,1154000984,1467923595,18151,347.171606,"O0"
"483.xalancbmk/ElemText.ii",11791766,286484831,4387966,4467575,243695405,0,0,868911105,1054839743,15330,256.117354,"O0"
"483.xalancbmk/ElemTextLiteral.ii",11131368,277622510,4234256,4365465,228242949,0,0,819771800,1020363433,14979,241.5233,"O0"
"483.xalancbmk/ElemUse.ii",11922881,303970731,4335429,4478402,254219394,0,0,868904248,1098397336,15755,261.399595,"O0"
"483.xalancbmk/ElemValueOf.ii",14303898,346146928,5296042,6109485,286898753,0,0,1028115041,1279074877,16687,302.912947,"O0"
"483.xalancbmk/ElemVariable.ii",13964818,343893968,4757366,5858155,286530193,0,0,991099615,1208730549,16232,295.338362,"O0"
"483.xalancbmk/ElemWhen.ii",6254316,174043630,1921721,2715393,142930132,0,0,488762421,602977170,9136,146.563246,"O0"
"483.xalancbmk/ElemWithParam.ii",11650315,294571921,4394108,4619728,248216018,0,0,865499850,1093495542,15546,255.00126,"O0"
"483.xalancbmk/ElementDefinitionImpl.ii",1889045,49151487,553384,829943,42172771,0,0,135775989,168321439,2981,40.015568,"O0"
"483.xalancbmk/ElementImpl.ii",4304239,113458714,1070803,2194686,91490030,0,0,298696553,393463641,4115,89.188207,"O0"
"483.xalancbmk/ElementNSImpl.ii",2722779,66950923,765012,1068707,56906125,0,0,182764494,245916240,3470,53.847317,"O0"
"483.xalancbmk/ElementPrefixResolverProxy.ii",5518431,150394800,2107490,3025354,132080685,0,0,468212399,582435268,8018,137.946331,"O0"
"483.xalancbmk/EncodingValidator.ii",2675843,101275399,803450,1355170,89376339,0,0,245837088,410810151,3337,72.432194,"O0"
"483.xalancbmk/EntityImpl.ii",2261102,59048977,712199,1028605,52888158,0,0,167161535,221755614,3218,49.254983,"O0"
"483.xalancbmk/EntityReferenceImpl.ii",2039188,54515748,661209,975404,47201149,0,0,151137898,206672473,3120,44.535617,"O0"
"483.xalancbmk/ExecutionContext.ii",265908,12222873,,212283,11171680,0,0,13595839,44356134,1263,9.976047,"O0"
"483.xalancbmk/ExtensionFunctionHandler.ii",7396837,194588418,2591572,4325695,170386348,0,0,583791512,740327638,8640,176.704773,"O0"
"483.xalancbmk/ExtensionNSHandler.ii",8019426,205043279,3159998,4363200,180606641,0,0,649060215,806505914,10059,191.22923,"O0"
